created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Fri Aug 21 13:13:19 +0000 2020,Claudio,“Era così cretino che cercava nella Bibbia l’indirizzo di un buon albergo in Palestina.” (cit.).,"@Cartabellotta Un’altra che usa le divise. Come il travestito più famoso d’Italia, non ha nulla da dire e si invent… https://t.co/79VgQbQ6MY","@Cartabellotta Un’altra che usa le divise. Come il travestito più famoso d’Italia, non ha nulla da dire e si inventa strane connessioni tra migranti e discoteche. Tra qualche tweet vedremo anche lei brandire crocefissi e rosari e invocare il santo di turno. Personaggio imbarazzante",[]
Fri Aug 21 13:48:13 +0000 2020,Stigmabase | ORG,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,“Con la costituzione dell'unione civile tra persone dello stesso sesso le parti acquistano gli stessi diritti e… https://t.co/TdDb94bGN9,,[]
Fri Aug 21 18:06:07 +0000 2020,Mariangela Maritato,"Giornalista professionista, storica ed esperta d'arte. Insegnante. Amo il mare e fare la mamma. Fotoreporter freelance. Nessun omonimo ma rispetto il copyright","@Cartabellotta Mancavano i travestiti. Cosa balla, Jerusalema? Le divise vere sono state riprese, a questa non la riprende nessuno",,[]
Fri Aug 21 19:14:00 +0000 2020,celeste 🌙,"cele | 22 | lesbian | italy | hehe drawing machine go brrr
•
sometimes i rt nsfw stuff
•
check out my carrd",@redeifroci dove sono i miei diritti per aver detto questa cosa,,[]
Fri Aug 21 20:00:21 +0000 2020,"Chi ha vuto ha vuto, chi ha vato ha vato","Italiano e anti-antiitaliani (perciò anti-antifascista).
Ripeto le solite ovvietà (verità apodittica se non si è di sinistra).","@Luciana12827144 @MarcoRizzoPC Eh, pure i demoni si adeguano... Doveva succedere, demoni lgbt, demoni travestiti...… https://t.co/EMkuIOUfHz","@Luciana12827144 @MarcoRizzoPC Eh, pure i demoni si adeguano... Doveva succedere, demoni lgbt, demoni travestiti...
Comunque, come personificazione del male, è riconoscibilissima.",[]
Sat Aug 22 00:33:18 +0000 2020,T-bone quartiermastro del capitano Flint,"‘I am glad that you are here with me,’ said Frodo. ‘Here at the end of all things, Sam.‘ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ metal; mcu (x-men); hp; lotr (the hobbit) ⠀ ⠀ ⠀ ⠀ she/her",luke arnold è perfetto è un grande attore ed uno scrittore pubblicato supporta gli lgbt rights e i trans rights ins… https://t.co/ZYT96XvMl1,luke arnold è perfetto è un grande attore ed uno scrittore pubblicato supporta gli lgbt rights e i trans rights inserendo personaggi queer nei suoi libri gioca ai videochiochi ascolta gli acdc ama stephen king e la marvel COSA SI PUÒ CHIEDERE DI PIÙ,[]
Sat Aug 22 10:28:00 +0000 2020,Kekka⭐⭐⭐🌟,"Joining the killing eve fandom was the best and worst decision of my life || @juventusfc, @USWNT, @thornsfc || she/her","E no, comprare una serie tv e produrre un documentario sui diritti trans è il minimo, fare una serie wlw per poi ca… https://t.co/snL0opm0UQ","E no, comprare una serie tv e produrre un documentario sui diritti trans è il minimo, fare una serie wlw per poi cancellarla non è attivismo, fare una serie mlm ipersessuale danneggia i mlms. Prendetevi le vostre responsabilità e scusatevi con la comunità. @NetflixIT",[]
Sat Aug 22 13:00:38 +0000 2020,a literal sock,20 // he/she/they idc anymore // white feminists can ch0ke 💖,"tw: transfobia
Non molto tempo fa prendeva per il culo le radfem del twitter Italia perché usano ""cis"" e invece non… https://t.co/MntApEdcyh","tw: transfobia
Non molto tempo fa prendeva per il culo le radfem del twitter Italia perché usano ""cis"" e invece non dovresti dire ""cis"" visto che il mondo è diviso in trans e NORMALI, non fate l'errore di credere che chi si distacca dalle radicali sia in automatico ""buono""",[]
Sat Aug 22 17:21:59 +0000 2020,Da' Voce Al Rispetto,Campagna nazionale per una legge sul contrasto alla violenza e alla discriminazione da orientamento sessuale e identità di genere. #davocealrispetto 🏳️‍🌈,"Subendo ovviamente le critiche della chiesa locale.

#davocealrispetto
#stopomotransfobia
#stopmisoginia… https://t.co/cdwPlNI58I","Subendo ovviamente le critiche della chiesa locale.

#davocealrispetto
#stopomotransfobia
#stopmisoginia
#stopomolesbobitransfobia  

Mónica Astorga Cremona, la suora che aiuta le donne trans a uscire dal giro della prostituzione https://t.co/fhs6ck5vya","[{'text': 'davocealrispetto', 'indices': [53, 70]}, {'text': 'stopomotransfobia', 'indices': [71, 89]}, {'text': 'stopmisoginia', 'indices': [90, 104]}]"
Sat Aug 22 18:14:03 +0000 2020,sad and depressed,✨🌷🏳️‍🌈 — mentally ill⭑23 years old⭑ pastafarian⭑bisexual⭑non-binary/genderfluid⭑feminist⭑geek — 🏳️‍🌈🌷✨,"cosa mi mette ansia:
&gt; la transfobia e il femminismo trans escludente
&gt; chi dice che le identità non binarie non hanno valore",,[]
Sat Aug 22 20:48:45 +0000 2020,CEO of the Intolerant Left ™,"She/her 🌸
PhD in bullying misogynists, fascists, homobitransaphobics. 🌸 ARO-ACE 🌸 Chaotic Evil","Un ragazzo trans che predica Razzismo e  transfobia lui stesso?
Siamo messi benissimo",,[]
Sun Aug 23 09:51:41 +0000 2020,ssssra,angry bisexual,"E per quanto riguarda la transfobia, è vero, molte rad italiane(non commento lo schifo delle inglesi) sono arrogant… https://t.co/MhrR64N326","E per quanto riguarda la transfobia, è vero, molte rad italiane(non commento lo schifo delle inglesi) sono arroganti e incapaci di riconoscere che un conto è dire che la biologia esiste e uno è far star male persone senza motivo,vi sfugge che le persone trans soffrono di disforia",[]
Sun Aug 23 09:52:30 +0000 2020,Billie Hashish,"la tua nazifemminista preferita | bifuriosa, non bicuriosa | she/her","@extravagal ovviamente nella comunità c'è tanta lesbofobia, come tanta bifobia e transfobia. per il caso della lesb… https://t.co/rNq1XmiMNJ","@extravagal ovviamente nella comunità c'è tanta lesbofobia, come tanta bifobia e transfobia. per il caso della lesbofobia non credo servirebbe molto togliere le persone trans dato che ci sono anche tantissimi gay lesbofobici ad esempio",[]
Sun Aug 23 10:58:33 +0000 2020,fratm big babol,If you need me you know where to find me: seeking validation and self-love in my dumpster || gay not qu**r || gender critical || str*ights don’t interact,@favellare trovo triste e spaventosa la banalizzazione della transfobia ad una non menzione in un tweet in cui le p… https://t.co/kuvN4qMOqy,@favellare trovo triste e spaventosa la banalizzazione della transfobia ad una non menzione in un tweet in cui le persone trans (se non lgb) non c’entrano,[]
Sun Aug 23 12:05:55 +0000 2020,haziel🕷,"kitty kitty you’re so pretty pretty / hello kitty, you're so silly (miao)",@tourvnesol *BACIO* fanta per i froci [ no omofobia Ciao. ] https://t.co/3NbH1giIjQ,,[]
Sun Aug 23 18:04:38 +0000 2020,brooklyn,"non binary (they/them), feminist","oddio non che io sia libfem, ma so per certo di essere queer e nb so che le donne trans fanno parte del movimento f… https://t.co/l594SSU8c3","oddio non che io sia libfem, ma so per certo di essere queer e nb so che le donne trans fanno parte del movimento femminista e che moltissime radfem gc sono tossiche, non in quanto donne ma per la loro transfobia e per il loro fanatismo",[]
Sun Aug 23 19:35:34 +0000 2020,Rough Sex Max.,"Insospettabile, deciso e piacente. Amo il sesso. 
Porco ma con garbo e classe. Mi faccio conquistare dalla femminilità.
Chi mi segue ,interagisce.
#Daddy",@PrandiCarlotta Ah no....i trans no. Grazie.,,[]
Sun Aug 23 21:29:40 +0000 2020,🍵,"Le mie non sono bestemmie, sono incitazioni al Signore a fare meglio.",Secondo voi di che colori li faccio i botti secondo me arcobaleno perché sono una finocchia,,[]
Mon Aug 24 08:14:35 +0000 2020,Mattwisdom  †,io accetto la grande avventura di essere me. They judge me before they even know me that's why I'm better off alone. Virgo Princess. He/Him,"a parte vabbè l’omofobia dei froci che è sempre quella che mi fa sclerare peggio, ma il classismo? Ma prendere in g… https://t.co/VRNTgQ9nYG","a parte vabbè l’omofobia dei froci che è sempre quella che mi fa sclerare peggio, ma il classismo? Ma prendere in giro uno che sta lavorando per te? Ma quanto fai schifo?",[]
Mon Aug 24 12:49:02 +0000 2020,godzilla,new on Twitter aghhhrrrr 🦖 scriverò cazzate ma ogni tanto mi scapperà qualche cosa seria,@gayburg Quelli che uccidono solo perché è trans o gay ma che coscienza possono mai avere? Dovrebbero essere privati anche dei diritti umani,,[]
Mon Aug 24 13:44:10 +0000 2020,Brigata Folgore,,Questo imbecille di LOTTA CONTINUA.. perché non li.porta a casa sua una ventina di CLANDESTINI?..bello fare. FROCIO… https://t.co/NIxbllZCyp,"Questo imbecille di LOTTA CONTINUA.. perché non li.porta a casa sua una ventina di CLANDESTINI?..bello fare. FROCIO con il culo degli altri..dimenticavo!!! Lui va in barca De Benedetti,ha il ROLEX.
Migranti, Gad Lerner a Musumeci: ""Fascista"". E lui replica https://t.co/oUTiAzXjKy",[]
Mon Aug 24 15:04:37 +0000 2020,⭐️⭐️⭐️ #IoVotoNO ⭐️⭐️⭐️,Sei venuto a vedere il mio profilo? bravo! adesso però togliti dal cazzo piddino di merda!,@isabellaisola3 Perché è ibrida! Lgbt trans gay e da poco anche la pedofilia deve essere normalizzata!,,[]
Mon Aug 24 16:19:01 +0000 2020,🦢,,odio i gay odio i froci odio la comunità lgbt se mi vedete per strada a bruciare gli omosessuali fatevi gli affarac… https://t.co/uGhH8iXMvg,odio i gay odio i froci odio la comunità lgbt se mi vedete per strada a bruciare gli omosessuali fatevi gli affaracci vostri,[]
Mon Aug 24 18:59:28 +0000 2020,gAiA.,"tommo way💫. 
tpwk🌸 (raramente). 
larry, ziam, niall+cibo.
non mi interessa la tua opinione a meno che tu non dica cose intelligenti o sui ragazzi.
🙃.","dicendo FROCI non offendi solo loro... offendi tutte le persone che fanno parte della comunità LGBT...

purtroppo s… https://t.co/6S7eoitO0U","dicendo FROCI non offendi solo loro... offendi tutte le persone che fanno parte della comunità LGBT...

purtroppo si sa che non tutti sono nati intelligenti ma non pensavo di trovarmi davanti a qualcuno di così stupido e bigotto.",[]
Mon Aug 24 19:29:48 +0000 2020,salvo sapiatore,,Come fare a dare addosso a #mahmood sulla questione omofobia quando lui è palesemente un frocio??,,"[{'text': 'mahmood', 'indices': [27, 35]}]"
Mon Aug 24 20:41:12 +0000 2020,darò ode a odraode𓃠,faccio canzoni brutte • ‘drink da titolo’ fuori ora,@Casualnaming @onexpotatoes quindi se dico frocio a un etero non è omofobia?,,[]
Sun May 17 23:57:33 +0000 2020,Marco Pedde,"Laureato in Storia // Master in Giornalismo // Adoro tutto ciò che sa di antico, ma sopravvive nel presente e mi occupo di vaticanismo",@repubblica Siamo all'ovviofobia: non accettare che due persone dello stesso sesso nom possano avere figli. Siamo a… https://t.co/Fu47Dn5aO5,"@repubblica Siamo all'ovviofobia: non accettare che due persone dello stesso sesso nom possano avere figli. Siamo alla necessità di fare quello che fanno gli etero per sentirsi a posto. E chissenefotte della vita altrui, di quel cosino comprato come un un oggetto. Tanto non parla..",[]
Mon May 18 07:29:45 +0000 2020,𝔪𝔞𝔯𝔠𝔬,idk what minecraft is,"buongiorno dai miei colleghi etero campagnoli che definiscono la giornata contro l’omofobia, bifobia e transfobia “… https://t.co/1kSmt6Gs3h","buongiorno dai miei colleghi etero campagnoli che definiscono la giornata contro l’omofobia, bifobia e transfobia “inutile” e “una cazzata inventata per dare qualcosa da fare ai froci” 🤗😋🤣",[]
Mon May 18 08:47:20 +0000 2020,francesca,weirdo,"comunque il fatto che dopo la giornata internazionale contro omofobia, bifobia e transfobia mi arrivi un meme su un… https://t.co/GKAsFXVu1B","comunque il fatto che dopo la giornata internazionale contro omofobia, bifobia e transfobia mi arrivi un meme su una donna trans dimostra che c’è ancora a molto lavoro da fare, y’all make me 🤢",[]
Tue May 19 07:11:32 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,A che punto sono i diritti delle persone lgbt+ in Europa: Le unioni civili tra persone dello stesso sesso (nel 1989… https://t.co/b1MWqYNGXA,"A che punto sono i diritti delle persone lgbt+ in Europa: Le unioni civili tra persone dello stesso sesso (nel 1989 in Danimarca, i Pacs in Francia dieci anni dopo) e poi il matrimonio egualitario sono stati i ... https://t.co/p63BANiNNL",[]
Tue May 19 07:30:17 +0000 2020,Uomo BSX,"Poco etero e molto omo, vorrei che gli altri Uomini mi vedessero solo come un buco da scopare e dove svuotare i loro sacri coglioni, vorrei essere un tiracazzi","Sarò anche molto frocio, ma con le donne gravide la mia parte etero esce in tutta la sua fierezza.
Le donne incinta… https://t.co/WqPWWrGB3e","Sarò anche molto frocio, ma con le donne gravide la mia parte etero esce in tutta la sua fierezza.
Le donne incinta mi mettono il fuoco addosso, mi fanno un sesso esagerato, sarei capace di scoparle per giorni a ciclo continuo riempiendogli quella figa gravida di sborra calda",[]
Tue May 19 10:11:32 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"Celebrata la 30' giornata mondiale contro l'omofobia, la bifobia e la transfobia: Tante sono le frasi e le argoment… https://t.co/P09QNW3JuE","Celebrata la 30' giornata mondiale contro l'omofobia, la bifobia e la transfobia: Tante sono le frasi e le argomentazioni sulla realtà che la bi genitorialità non possa essere rappresentata da genitori dello stesso sesso, perché ... https://t.co/Hj3ID0Wknq",[]
Tue May 19 11:03:07 +0000 2020,✿ ceo of book anakin,"I do everything you ask of me. I try so hard. When is it going to be enough? When are you going to say, “Okay, Anakin Skywalker, you’re good enough”? -TCW novel",@shellerata Mi sembrava una brava persona da quando ho visto che supportava i diritti trans but you can't have shit in this house,,[]
Tue May 19 12:33:45 +0000 2020,i due dagli occhi blu 🍑,è una questione di chimica 🧪 (socfem),"detesto il fatto che la transfobia sia considerata una forma accettabile di discriminazione, nonostante le persone… https://t.co/RlvO2Tp3Pk","detesto il fatto che la transfobia sia considerata una forma accettabile di discriminazione, nonostante le persone trans (soprattutto le donne) rappresentino uno dei gruppi più esposti a violenza e disumanizzazione. ma ok.",[]
Tue May 19 15:19:33 +0000 2020,@AVRILand1D n.1 fan / mcr is back,"And then the demon fell in love with the angel of the eastern gate
[they/them] / Alex Babinski and Lorde own my ass / MCR is back / 🏳️‍🌈🇮🇹🇳🇴","@quello_Lee Allora uno arcobaleno e uno bandiera trans !! Con nuvolette entrambi???
Chiaramente se serve dato che s… https://t.co/klFQZmTDCr","@quello_Lee Allora uno arcobaleno e uno bandiera trans !! Con nuvolette entrambi???
Chiaramente se serve dato che sono lontano per la spedizione posso pagare di più!!!",[]
Wed May 20 06:09:59 +0000 2020,radio_zek,Vivo e racconto battiti e frequenze LGBT; con un occhio al mondo,"I diritti trans sono diritti umani 
#Ungheria #LGBT https://t.co/SzXTRXQlvL",,"[{'text': 'Ungheria', 'indices': [36, 45]}, {'text': 'LGBT', 'indices': [46, 51]}]"
Wed May 20 09:23:12 +0000 2020,Umbria Journal TV,"Testata giornalistica Umbra che riporta news di cronaca, eventi, politica, arte e cultura, sport, turismo. Fondato e diretto da Marcello Migliosi","Lesbiche, gay, bisessuali, trans e intersex, Lgbti, grottesche dichiarazioni del sindaco https://t.co/ZXZ7wpxTrw",,[]
Wed May 20 17:39:35 +0000 2020,domenico,"Sinistrofobo, omofobo, islamofobo","Giornata contro l’omotransfobia: la campagna di Arcigay https://t.co/7FB9xnxRfy Signori froci, per me siete liberi… https://t.co/tSKUDhxPgJ","Giornata contro l’omotransfobia: la campagna di Arcigay https://t.co/7FB9xnxRfy Signori froci, per me siete liberi di vivere con chi volete e di fare quello che volete.  MA SOLO TRA QUATTRO MURA. Dovete ficcarvi in testa che alla gente SANA fanno schifo le vostre esternazioni.",[]
Thu May 21 07:39:52 +0000 2020,Esercito dei Bastoni,Esercito dei Bastoni,Sostituzione razziale travestita da necessitá agricole. Schiavismo 3.0 millennio travestito da Diritti Umanitari. G… https://t.co/TDHxnHvYto,Sostituzione razziale travestita da necessitá agricole. Schiavismo 3.0 millennio travestito da Diritti Umanitari. Gli ebbri reclamano potere e profitto alla loro moneta.,[]
Thu May 21 10:06:35 +0000 2020,QUARANTENUS F.C.,"#17Maggio2019 GODO ANCORA
Enzo Arlotta il mio Capitano.","Ahah
Non sono un trans obeso di colore con capelli viola e sedie a rotelle arcobaleno. Posso avere comunque il veri… https://t.co/EGdEH6kKl5","Ahah
Non sono un trans obeso di colore con capelli viola e sedie a rotelle arcobaleno. Posso avere comunque il verified?",[]
Thu May 21 12:00:59 +0000 2020,vincenzo,"amante del trash, dello sport e della musica. Adoro guardare film, serie tv e documentari. Antifascista, LGBT e HTGAWM Stan Account",@PenelopeVr46 Orban in Ungheria ha fatto incarcerare oppositori e tolto i diritti alla comunità trans tanto per cit… https://t.co/KhV7ibhyhX,@PenelopeVr46 Orban in Ungheria ha fatto incarcerare oppositori e tolto i diritti alla comunità trans tanto per citare il modello Orban dove ha fatto approvare più di 100 decreti. Qui il Governo ne avrà fatti approvare si e no 5 e avete gridato alla dittatura,[]
